"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"1773","I040","SRR9123610","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1774","I041","SRR9123611","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1775","I034","SRR9123612","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1776","I035","SRR9123613","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1777","I032","SRR9123614","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1778","I033","SRR9123615","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1779","I038","SRR9123616","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1780","I039","SRR9123617","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1781","I036","SRR9123618","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1782","I037","SRR9123619","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1783","H934","SRR9123620","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1784","I085","SRR9123621","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1785","H961","SRR9123622","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1786","H960","SRR9123623","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1787","H963","SRR9123624","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1788","H962","SRR9123625","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1789","H890","SRR9123626","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1790","H888","SRR9123627","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1791","H887","SRR9123628","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1792","H886","SRR9123629","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1793","H882","SRR9123630","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1794","H880","SRR9123631","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1795","H879","SRR9123632","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1796","H875","SRR9123633","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1797","H874","SRR9123634","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1798","H873","SRR9123635","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1799","H944","SRR9123636","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1800","I024","SRR9123637","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1801","I023","SRR9123638","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1802","I022","SRR9123639","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1803","I021","SRR9123640","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1804","I029","SRR9123641","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1805","I028","SRR9123642","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1806","I026","SRR9123643","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1807","I025","SRR9123644","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1808","I031","SRR9123645","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1809","I030","SRR9123646","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1810","H761","SRR9123647","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1811","H767","SRR9123648","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1812","H674","SRR9123649","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1813","H675","SRR9123650","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1814","H625","SRR9123651","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1815","H673","SRR9123652","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1816","H757","SRR9123653","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1817","H758","SRR9123654","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1818","H676","SRR9123655","2010","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1819","H678","SRR9123656","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1820","H871","SRR9123657","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1821","H872","SRR9123658","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1822","H791","SRR9123659","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1823","H792","SRR9123660","2010","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1824","H793","SRR9123661","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1825","H843","SRR9123662","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1826","H844","SRR9123663","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1827","H867","SRR9123664","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1828","H868","SRR9123665","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1829","H870","SRR9123666","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1830","I065","SRR9123667","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1831","H998","SRR9123668","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1832","H999","SRR9123669","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1833","H996","SRR9123670","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1834","H997","SRR9123671","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1835","H994","SRR9123672","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1836","H995","SRR9123673","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1837","H992","SRR9123674","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1838","H993","SRR9123675","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1839","H990","SRR9123676","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1840","H991","SRR9123677","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1841","I062","SRR9123678","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1842","I086","SRR9123679","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1843","I087","SRR9123680","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1844","I090","SRR9123681","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1845","I091","SRR9123682","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1846","I064","SRR9123683","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1847","I070","SRR9123684","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1848","I071","SRR9123685","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1849","I067","SRR9123686","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1850","I068","SRR9123687","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1851","H925","SRR9123688","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1852","H924","SRR9123689","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1853","H927","SRR9123690","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1854","H926","SRR9123691","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1855","H921","SRR9123692","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1856","H918","SRR9123693","2011","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1857","H923","SRR9123694","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1858","H922","SRR9123695","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1859","H929","SRR9123696","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1860","H928","SRR9123697","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1861","H949","SRR9123698","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1862","I010","SRR9123699","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1863","H965","SRR9123700","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1864","I009","SRR9123701","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1865","H964","SRR9123702","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1866","H967","SRR9123703","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1867","H966","SRR9123704","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1868","H969","SRR9123705","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1869","H968","SRR9123706","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1870","I051","SRR9123707","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1871","I050","SRR9123708","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1872","H936","SRR9123709","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1873","H937","SRR9123710","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1874","I061","SRR9123711","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1875","H931","SRR9123712","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1876","H932","SRR9123713","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1877","H933","SRR9123714","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1878","I043","SRR9123715","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1879","I042","SRR9123716","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1880","I045","SRR9123717","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1881","I044","SRR9123718","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1882","I047","SRR9123719","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1883","I046","SRR9123720","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1884","I049","SRR9123721","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1885","I048","SRR9123722","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1886","H943","SRR9123723","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1887","H772","SRR9123724","2011","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1888","H942","SRR9123725","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1889","I081","SRR9123726","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1890","I283","SRR9131263","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1891","I284","SRR9131264","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1892","I285","SRR9131265","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1893","I107","SRR9131266","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1894","I160","SRR9131267","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1895","I149","SRR9131268","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1896","I148","SRR9131269","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1897","I152","SRR9131270","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1898","I151","SRR9131271","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1899","I154","SRR9131272","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1900","I153","SRR9131273","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1901","I156","SRR9131274","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1902","I155","SRR9131275","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1903","I158","SRR9131276","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1904","I157","SRR9131277","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1905","I178","SRR9131278","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1906","I161","SRR9131279","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1907","I298","SRR9131280","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1908","I297","SRR9131281","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1909","I296","SRR9131282","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1910","I295","SRR9131283","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1911","I294","SRR9131284","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1912","I293","SRR9131285","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1913","I292","SRR9131286","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1914","I291","SRR9131287","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1915","I290","SRR9131288","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1916","I286","SRR9131289","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1917","I162","SRR9131290","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1918","I142","SRR9131291","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1919","I428","SRR9131292","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1920","I137","SRR9131293","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1921","I138","SRR9131294","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1922","I130","SRR9131295","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1923","I134","SRR9131296","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1924","I095","SRR9131297","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1925","I144","SRR9131298","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1926","I140","SRR9131299","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1927","I141","SRR9131300","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1928","I092","SRR9131301","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1929","I146","SRR9131302","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1930","I103","SRR9131303","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1931","I102","SRR9131304","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1932","I163","SRR9131305","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1933","I429","SRR9131306","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1934","I105","SRR9131307","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1935","I145","SRR9131308","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1936","I255","SRR9131309","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1937","I256","SRR9131310","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1938","I241","SRR9131311","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1939","I242","SRR9131312","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1940","I239","SRR9131313","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1941","I240","SRR9131314","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1942","I253","SRR9131315","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1943","I254","SRR9131316","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1944","I249","SRR9131317","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1945","I250","SRR9131318","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1946","I114","SRR9131319","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1947","I164","SRR9131320","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1948","I109","SRR9131321","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1949","I446","SRR9131322","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1950","I183","SRR9131323","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1951","I180","SRR9131324","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1952","I179","SRR9131325","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1953","I165","SRR9131326","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1954","I177","SRR9131327","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1955","I176","SRR9131328","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1956","I175","SRR9131329","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1957","I169","SRR9131330","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1958","I450","SRR9131331","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1959","I451","SRR9131332","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1960","I453","SRR9131333","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1961","I454","SRR9131334","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1962","I460","SRR9131335","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1963","I185","SRR9131336","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1964","I184","SRR9131337","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1965","I274","SRR9131338","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1966","I272","SRR9131339","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1967","I260","SRR9131340","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1968","I258","SRR9131341","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1969","I262","SRR9131342","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1970","I261","SRR9131343","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1971","I266","SRR9131344","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1972","I264","SRR9131345","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1973","I269","SRR9131346","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1974","I268","SRR9131347","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1975","I166","SRR9131348","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1976","I208","SRR9131349","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1977","I354","SRR9131350","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1978","I355","SRR9131351","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1979","I352","SRR9131352","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1980","I353","SRR9131353","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1981","I358","SRR9131354","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1982","I359","SRR9131355","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1983","I356","SRR9131356","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1984","I357","SRR9131357","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1985","I167","SRR9131358","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1986","I168","SRR9131359","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1987","I360","SRR9131360","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1988","I361","SRR9131361","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1989","I449","SRR9131362","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1990","I448","SRR9131363","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1991","I206","SRR9131364","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1992","I337","SRR9131365","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1993","I338","SRR9131366","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"1994","I333","SRR9131367","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1995","I334","SRR9131368","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"1996","I335","SRR9131369","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1997","I336","SRR9131370","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1998","I327","SRR9131371","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"1999","I329","SRR9131372","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2000","I330","SRR9131373","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2001","I332","SRR9131374","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2002","I430","SRR9131375","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2003","I207","SRR9131376","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2004","I204","SRR9131377","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2005","I203","SRR9131378","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2006","I431","SRR9131379","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2007","I205","SRR9131380","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2008","I200","SRR9131381","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2009","I199","SRR9131382","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2010","I202","SRR9131383","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2011","I201","SRR9131384","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2012","I365","SRR9131385","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2013","I364","SRR9131386","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2014","I367","SRR9131387","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2015","I366","SRR9131388","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2016","I369","SRR9131389","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2017","I368","SRR9131390","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2018","I374","SRR9131391","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2019","I371","SRR9131392","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2020","I383","SRR9131393","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2021","I376","SRR9131394","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2022","I436","SRR9131395","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2023","I437","SRR9131396","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2024","I434","SRR9131397","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2025","I220","SRR9131398","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2026","I231","SRR9131399","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2027","I221","SRR9131400","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2028","I435","SRR9131401","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2029","I219","SRR9131402","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"2030","I235","SRR9131403","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2031","I234","SRR9131404","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2032","I233","SRR9131405","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2033","I232","SRR9131406","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2034","I432","SRR9131407","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2035","I237","SRR9131408","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2036","I236","SRR9131409","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2037","I433","SRR9131410","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2038","I349","SRR9131411","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2039","I348","SRR9131412","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2040","I342","SRR9131413","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"2041","I341","SRR9131414","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2042","I340","SRR9131415","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"2043","I339","SRR9131416","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"2044","I347","SRR9131417","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2045","I346","SRR9131418","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2046","I345","SRR9131419","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2047","I343","SRR9131420","2012","USA","North","ptxP1/fim3-1","NCBI - CDC"
"2048","I197","SRR9131421","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
